Time, ElapsedTime (s),"%, Acid","%, Base","Acid Flow, mL/s","Base Flow, mL/s","pH","T_Room",,,,
2/24/2025 1:05:20 PM , 88.3770000000004 ,60.00,0.00,4.31,0.00,2.88,22.52,,,,
2/24/2025 1:05:21 PM , 88.7309999999998 ,60.00,0.00,4.31,0.00,2.88,22.54,,,,
2/24/2025 1:05:21 PM , 89.0679999999993 ,60.00,0.00,4.31,0.00,2.95,22.55,,,,
2/24/2025 1:05:21 PM , 89.4190000000017 ,60.00,0.00,4.31,0.00,2.96,22.55,,,,
2/24/2025 1:05:22 PM , 89.7609999999986 ,60.00,0.00,4.31,0.00,2.87,22.53,,,,
2/24/2025 1:05:22 PM , 90.0979999999981 ,60.00,0.00,4.31,0.00,2.89,22.55,,,,
2/24/2025 1:05:22 PM , 90.4510000000009 ,60.00,0.00,4.31,0.00,2.95,22.54,,,,
2/24/2025 1:05:23 PM , 90.8110000000015 ,60.00,0.00,4.31,0.00,2.86,22.52,,,,
2/24/2025 1:05:23 PM , 91.1650000000009 ,60.00,0.00,4.31,0.00,2.90,22.53,,,,
2/24/2025 1:05:23 PM , 91.502999999997 ,60.00,0.00,4.31,0.00,2.96,22.50,,,,
2/24/2025 1:05:24 PM , 91.8510000000024 ,60.00,0.00,4.31,0.00,2.95,22.53,,,,
2/24/2025 1:05:24 PM , 92.2160000000003 ,60.00,0.00,4.31,0.00,2.93,22.53,,,,
2/24/2025 1:05:25 PM , 92.5539999999964 ,60.00,0.00,4.31,0.00,2.95,22.49,,,,
2/24/2025 1:05:25 PM , 92.9029999999984 ,60.00,0.00,4.31,0.00,2.96,22.49,,,,
2/24/2025 1:05:25 PM , 93.2620000000024 ,60.00,0.00,4.31,0.00,2.87,22.53,,,,
2/24/2025 1:05:26 PM , 93.6010000000024 ,60.00,0.00,4.31,0.00,2.95,22.51,,,,
2/24/2025 1:05:26 PM , 93.9499999999971 ,60.00,0.00,4.31,0.00,2.94,22.52,,,,
2/24/2025 1:05:26 PM , 94.2880000000005 ,60.00,0.00,4.31,0.00,2.93,22.47,,,,
2/24/2025 1:05:27 PM , 94.6270000000004 ,60.00,0.00,4.31,0.00,2.85,22.50,,,,
2/24/2025 1:05:27 PM , 94.9819999999963 ,60.00,0.00,4.31,0.00,2.93,22.51,,,,
2/24/2025 1:05:27 PM , 95.3189999999959 ,60.00,0.00,4.31,0.00,2.94,22.47,,,,
2/24/2025 1:05:28 PM , 95.6580000000031 ,60.00,0.00,4.31,0.00,2.85,22.48,,,,
2/24/2025 1:05:28 PM , 96.0109999999986 ,60.00,0.00,4.31,0.00,2.87,22.52,,,,
2/24/2025 1:05:28 PM , 96.349000000002 ,60.00,0.00,4.31,0.00,2.94,22.50,,,,
2/24/2025 1:05:29 PM , 96.6990000000005 ,60.00,0.00,4.31,0.00,2.94,22.52,,,,
2/24/2025 1:05:29 PM , 97.0369999999966 ,60.00,0.00,4.31,0.00,2.91,22.48,,,,
2/24/2025 1:05:29 PM , 97.3890000000029 ,60.00,0.00,4.31,0.00,2.87,22.48,,,,
2/24/2025 1:05:30 PM , 97.7450000000026 ,60.00,0.00,4.31,0.00,2.87,22.53,,,,
2/24/2025 1:05:30 PM , 98.086000000003 ,60.00,0.00,4.31,0.00,2.90,22.48,,,,
2/24/2025 1:05:30 PM , 98.4250000000029 ,60.00,0.00,4.31,0.00,2.84,22.51,,,,
2/24/2025 1:05:31 PM , 98.7710000000006 ,60.00,0.00,4.31,0.00,2.86,22.47,,,,
2/24/2025 1:05:31 PM , 99.1370000000024 ,60.00,0.00,4.31,0.00,2.89,22.47,,,,
2/24/2025 1:05:31 PM , 99.474000000002 ,60.00,0.00,4.31,0.00,2.84,22.49,,,,
2/24/2025 1:05:32 PM , 99.8159999999989 ,60.00,0.00,4.31,0.00,2.93,22.49,,,,
2/24/2025 1:05:32 PM , 100.169000000002 ,60.00,0.00,4.31,0.00,2.89,22.47,,,,
2/24/2025 1:05:32 PM , 100.506999999998 ,60.00,0.00,4.31,0.00,2.84,22.50,,,,
2/24/2025 1:05:33 PM , 100.853999999999 ,60.00,0.00,4.31,0.00,2.85,22.47,,,,
2/24/2025 1:05:33 PM , 101.190999999999 ,60.00,0.00,4.31,0.00,2.84,22.50,,,,
2/24/2025 1:05:34 PM , 101.544000000002 ,60.00,0.00,4.31,0.00,2.89,22.52,,,,
2/24/2025 1:05:34 PM , 101.902000000002 ,60.00,0.00,4.31,0.00,2.84,22.47,,,,
2/24/2025 1:05:34 PM , 102.252999999997 ,60.00,0.00,4.31,0.00,2.86,22.46,,,,
2/24/2025 1:05:35 PM , 102.606 ,60.00,0.00,4.31,0.00,2.83,22.49,,,,
2/24/2025 1:05:35 PM , 102.964999999997 ,60.00,0.00,4.31,0.00,2.93,22.48,,,,
2/24/2025 1:05:35 PM , 103.303 ,60.00,0.00,4.31,0.00,2.84,22.47,,,,
2/24/2025 1:05:36 PM , 103.652999999998 ,60.00,0.00,4.31,0.00,2.84,22.46,,,,
2/24/2025 1:05:36 PM , 104.002 ,60.00,0.00,4.31,0.00,2.86,22.45,,,,
2/24/2025 1:05:36 PM , 104.354999999996 ,60.00,0.00,4.31,0.00,2.83,22.49,,,,
2/24/2025 1:05:37 PM , 104.716 ,60.00,0.00,4.31,0.00,2.90,22.46,,,,
2/24/2025 1:05:37 PM , 105.068999999996 ,60.00,0.00,4.31,0.00,2.85,22.47,,,,
2/24/2025 1:05:37 PM , 105.421000000002 ,60.00,0.00,4.31,0.00,2.82,22.49,,,,
2/24/2025 1:05:38 PM , 105.769999999997 ,60.00,0.00,4.31,0.00,2.84,22.46,,,,
2/24/2025 1:05:38 PM , 106.120999999999 ,60.00,0.00,4.31,0.00,2.83,22.47,,,,
2/24/2025 1:05:38 PM , 106.470999999998 ,60.00,0.00,4.31,0.00,2.83,22.47,,,,
2/24/2025 1:05:39 PM , 106.809999999998 ,60.00,0.00,4.31,0.00,2.87,22.53,,,,
2/24/2025 1:05:39 PM , 107.163999999997 ,60.00,0.00,4.31,0.00,2.92,22.50,,,,
2/24/2025 1:05:39 PM , 107.502 ,60.00,0.00,4.31,0.00,2.85,22.48,,,,
2/24/2025 1:05:40 PM , 107.847999999998 ,60.00,0.00,4.31,0.00,2.91,22.50,,,,
2/24/2025 1:05:40 PM , 108.190999999999 ,60.00,0.00,4.31,0.00,2.84,22.53,,,,
2/24/2025 1:05:41 PM , 108.544000000002 ,60.00,0.00,4.31,0.00,2.89,22.54,,,,
2/24/2025 1:05:41 PM , 108.883000000002 ,60.00,0.00,4.31,0.00,2.88,22.49,,,,
2/24/2025 1:05:41 PM , 109.220999999998 ,60.00,0.00,4.31,0.00,2.82,22.54,,,,
2/24/2025 1:05:42 PM , 109.574000000001 ,60.00,0.00,4.31,0.00,2.84,22.54,,,,
2/24/2025 1:05:42 PM , 109.928999999996 ,60.00,0.00,4.31,0.00,2.91,22.52,,,,
2/24/2025 1:05:42 PM , 110.279000000002 ,60.00,0.00,4.31,0.00,2.91,22.52,,,,
2/24/2025 1:05:43 PM , 110.616000000002 ,60.00,0.00,4.31,0.00,2.87,22.49,,,,
2/24/2025 1:05:43 PM , 110.955000000002 ,60.00,0.00,4.31,0.00,2.81,22.51,,,,
2/24/2025 1:05:43 PM , 111.309000000001 ,60.00,0.00,4.31,0.00,2.87,22.53,,,,
2/24/2025 1:05:44 PM , 111.648000000001 ,60.00,0.00,4.31,0.00,2.89,22.49,,,,
2/24/2025 1:05:44 PM , 111.987000000001 ,60.00,0.00,4.31,0.00,2.81,22.51,,,,
2/24/2025 1:05:44 PM , 112.341 ,60.00,0.00,4.31,0.00,2.85,22.53,,,,
2/24/2025 1:05:45 PM , 112.699000000001 ,60.00,0.00,4.31,0.00,2.87,22.47,,,,
2/24/2025 1:05:45 PM , 113.038 ,60.00,0.00,4.31,0.00,2.81,22.52,,,,
2/24/2025 1:05:45 PM , 113.377 ,60.00,0.00,4.31,0.00,2.89,22.51,,,,
2/24/2025 1:05:46 PM , 113.716 ,60.00,0.00,4.31,0.00,2.85,22.47,,,,
2/24/2025 1:05:46 PM , 114.07 ,60.00,0.00,4.31,0.00,2.80,22.50,,,,
2/24/2025 1:05:46 PM , 114.408000000003 ,60.00,0.00,4.31,0.00,2.86,22.51,,,,
2/24/2025 1:05:47 PM , 114.752999999997 ,60.00,0.00,4.31,0.00,2.80,22.50,,,,
2/24/2025 1:05:47 PM , 115.106999999996 ,60.00,0.00,4.31,0.00,2.84,22.53,,,,
2/24/2025 1:05:47 PM , 115.466 ,60.00,0.00,4.31,0.00,2.82,22.48,,,,
2/24/2025 1:05:48 PM , 115.824999999997 ,60.00,0.00,4.31,0.00,2.87,22.54,,,,
2/24/2025 1:05:48 PM , 116.163 ,60.00,0.00,4.31,0.00,2.87,22.50,,,,
2/24/2025 1:05:48 PM , 116.514000000003 ,60.00,0.00,4.31,0.00,2.85,22.50,,,,
2/24/2025 1:05:49 PM , 116.854999999996 ,60.00,0.00,4.31,0.00,2.83,22.55,,,,
2/24/2025 1:05:49 PM , 117.216999999997 ,60.00,0.00,4.31,0.00,2.80,22.52,,,,
2/24/2025 1:05:50 PM , 117.555 ,60.00,0.00,4.31,0.00,2.83,22.55,,,,
2/24/2025 1:05:50 PM , 117.892 ,60.00,0.00,4.31,0.00,2.89,22.53,,,,
2/24/2025 1:05:50 PM , 118.245000000003 ,60.00,0.00,4.31,0.00,2.88,22.50,,,,
2/24/2025 1:05:51 PM , 118.597999999998 ,60.00,0.00,4.31,0.00,2.82,22.49,,,,
2/24/2025 1:05:51 PM , 118.947 ,60.00,0.00,4.31,0.00,2.84,22.49,,,,
2/24/2025 1:05:51 PM , 119.284999999996 ,60.00,0.00,4.31,0.00,2.79,22.53,,,,
2/24/2025 1:05:52 PM , 119.637000000002 ,60.00,0.00,4.31,0.00,2.81,22.55,,,,
2/24/2025 1:05:52 PM , 119.985999999997 ,60.00,0.00,4.31,0.00,2.80,22.54,,,,
2/24/2025 1:05:52 PM , 120.339 ,60.00,0.00,4.31,0.00,2.85,22.55,,,,
2/24/2025 1:05:53 PM , 120.699000000001 ,60.00,0.00,4.31,0.00,2.80,22.50,,,,
2/24/2025 1:05:53 PM , 121.053999999996 ,60.00,0.00,4.31,0.00,2.82,22.54,,,,
2/24/2025 1:05:53 PM , 121.392 ,60.00,0.00,4.31,0.00,2.88,22.52,,,,
2/24/2025 1:05:54 PM , 121.745999999999 ,60.00,0.00,4.31,0.00,2.84,22.49,,,,
2/24/2025 1:05:54 PM , 122.084000000003 ,60.00,0.00,4.31,0.00,2.80,22.52,,,,
2/24/2025 1:05:54 PM , 122.434999999998 ,60.00,0.00,4.31,0.00,2.79,22.51,,,,
2/24/2025 1:05:55 PM , 122.775999999998 ,60.00,0.00,4.31,0.00,2.88,22.50,,,,
2/24/2025 1:05:55 PM , 123.123 ,60.00,0.00,4.31,0.00,2.85,22.54,,,,
2/24/2025 1:05:55 PM , 123.461000000003 ,60.00,0.00,4.31,0.00,2.85,22.48,,,,
2/24/2025 1:05:56 PM , 123.807999999997 ,60.00,0.00,4.31,0.00,2.87,22.52,,,,
2/24/2025 1:05:56 PM , 124.144999999997 ,60.00,0.00,4.31,0.00,2.86,22.48,,,,
2/24/2025 1:05:56 PM , 124.498 ,60.00,0.00,4.31,0.00,2.80,22.47,,,,
2/24/2025 1:05:57 PM , 124.839 ,60.00,0.00,4.31,0.00,2.84,22.53,,,,
2/24/2025 1:05:57 PM , 125.176999999996 ,60.00,0.00,4.31,0.00,2.87,22.49,,,,
2/24/2025 1:05:57 PM , 125.527000000002 ,60.00,0.00,4.31,0.00,2.87,22.49,,,,
2/24/2025 1:05:58 PM , 125.887000000002 ,60.00,0.00,4.31,0.00,2.80,22.55,,,,
2/24/2025 1:05:58 PM , 126.224999999999 ,60.00,0.00,4.31,0.00,2.87,22.52,,,,
2/24/2025 1:05:59 PM , 126.574999999997 ,60.00,0.00,4.31,0.00,2.87,22.54,,,,
2/24/2025 1:05:59 PM , 126.928999999996 ,60.00,0.00,4.31,0.00,2.84,22.51,,,,
2/24/2025 1:05:59 PM , 127.279000000002 ,60.00,0.00,4.31,0.00,2.83,22.50,,,,
2/24/2025 1:06:00 PM , 127.633999999998 ,60.00,0.00,4.31,0.00,2.78,22.54,,,,
2/24/2025 1:06:00 PM , 127.970999999998 ,60.00,0.00,4.31,0.00,2.82,22.56,,,,
2/24/2025 1:06:00 PM , 128.317000000003 ,60.00,0.00,4.31,0.00,2.77,22.54,,,,
2/24/2025 1:06:01 PM , 128.669999999998 ,60.00,0.00,4.31,0.00,2.80,22.56,,,,
2/24/2025 1:06:01 PM , 129.008999999998 ,60.00,0.00,4.31,0.00,2.86,22.53,,,,
2/24/2025 1:06:01 PM , 129.362000000001 ,60.00,0.00,4.31,0.00,2.83,22.51,,,,
2/24/2025 1:06:02 PM , 129.716999999997 ,60.00,0.00,4.31,0.00,2.77,22.56,,,,
2/24/2025 1:06:02 PM , 130.057000000001 ,60.00,0.00,4.31,0.00,2.86,22.56,,,,
2/24/2025 1:06:02 PM , 130.411 ,60.00,0.00,4.31,0.00,2.85,22.53,,,,
2/24/2025 1:06:03 PM , 130.752999999997 ,60.00,0.00,4.31,0.00,2.81,22.58,,,,
2/24/2025 1:06:03 PM , 131.106 ,60.00,0.00,4.31,0.00,2.84,22.58,,,,
2/24/2025 1:06:03 PM , 131.443999999996 ,60.00,0.00,4.31,0.00,2.85,22.54,,,,
2/24/2025 1:06:04 PM , 131.783000000003 ,60.00,0.00,4.31,0.00,2.77,22.55,,,,
2/24/2025 1:06:04 PM , 132.135999999999 ,60.00,0.00,4.31,0.00,2.81,22.57,,,,
2/24/2025 1:06:04 PM , 132.485999999997 ,60.00,0.00,4.31,0.00,2.80,22.57,,,,
2/24/2025 1:06:05 PM , 132.839999999997 ,60.00,0.00,4.31,0.00,2.85,22.57,,,,
2/24/2025 1:06:05 PM , 133.184000000001 ,60.00,0.00,4.31,0.00,2.76,22.56,,,,
2/24/2025 1:06:05 PM , 133.521999999997 ,60.00,0.00,4.31,0.00,2.83,22.57,,,,
2/24/2025 1:06:06 PM , 133.870000000003 ,60.00,0.00,4.31,0.00,2.81,22.57,,,,
2/24/2025 1:06:06 PM , 134.207999999999 ,60.00,0.00,4.31,0.00,2.85,22.54,,,,
2/24/2025 1:06:07 PM , 134.559999999998 ,60.00,0.00,4.31,0.00,2.85,22.54,,,,
2/24/2025 1:06:07 PM , 134.902999999998 ,60.00,0.00,4.31,0.00,2.78,22.58,,,,
2/24/2025 1:06:07 PM , 135.239999999998 ,60.00,0.00,4.31,0.00,2.85,22.56,,,,
2/24/2025 1:06:08 PM , 135.580000000002 ,60.00,0.00,4.31,0.00,2.78,22.53,,,,
2/24/2025 1:06:08 PM , 135.934000000001 ,60.00,0.00,4.31,0.00,2.76,22.56,,,,
2/24/2025 1:06:08 PM , 136.286 ,60.00,0.00,4.31,0.00,2.79,22.58,,,,
2/24/2025 1:06:09 PM , 136.637999999999 ,60.00,0.00,4.31,0.00,2.82,22.60,,,,
2/24/2025 1:06:09 PM , 136.974999999999 ,60.00,0.00,4.31,0.00,2.85,22.57,,,,
2/24/2025 1:06:09 PM , 137.324999999997 ,60.00,0.00,4.31,0.00,2.85,22.56,,,,
2/24/2025 1:06:10 PM , 137.678999999996 ,60.00,0.00,4.31,0.00,2.79,22.53,,,,
2/24/2025 1:06:10 PM , 138.027999999998 ,60.00,0.00,4.31,0.00,2.81,22.53,,,,
2/24/2025 1:06:10 PM , 138.366000000002 ,60.00,0.00,4.31,0.00,2.76,22.56,,,,
2/24/2025 1:06:11 PM , 138.718000000001 ,60.00,0.00,4.31,0.00,2.76,22.57,,,,
2/24/2025 1:06:11 PM , 139.055999999997 ,60.00,0.00,4.31,0.00,2.84,22.58,,,,
2/24/2025 1:06:11 PM , 139.392999999996 ,60.00,0.00,4.31,0.00,2.83,22.54,,,,
2/24/2025 1:06:12 PM , 139.747000000003 ,60.00,0.00,4.31,0.00,2.77,22.53,,,,
2/24/2025 1:06:12 PM , 140.101000000002 ,60.00,0.00,4.31,0.00,2.76,22.56,,,,
2/24/2025 1:06:12 PM , 140.451999999997 ,60.00,0.00,4.31,0.00,2.76,22.57,,,,
2/24/2025 1:06:13 PM , 140.800000000003 ,60.00,0.00,4.31,0.00,2.75,22.55,,,,
2/24/2025 1:06:13 PM , 141.152999999998 ,60.00,0.00,4.31,0.00,2.78,22.58,,,,
2/24/2025 1:06:13 PM , 141.502 ,60.00,0.00,4.31,0.00,2.77,22.56,,,,
2/24/2025 1:06:14 PM , 141.849999999999 ,60.00,0.00,4.31,0.00,2.75,22.53,,,,
2/24/2025 1:06:14 PM , 142.199000000001 ,60.00,0.00,4.31,0.00,2.75,22.52,,,,
2/24/2025 1:06:15 PM , 142.536999999997 ,60.00,0.00,4.31,0.00,2.78,22.56,,,,
2/24/2025 1:06:15 PM , 142.883999999998 ,60.00,0.00,4.31,0.00,2.75,22.54,,,,
2/24/2025 1:06:15 PM , 143.224999999999 ,60.00,0.00,4.31,0.00,2.84,22.53,,,,
2/24/2025 1:06:16 PM , 143.574000000001 ,60.00,0.00,4.31,0.00,2.83,22.55,,,,
2/24/2025 1:06:16 PM , 143.915000000001 ,60.00,0.00,4.31,0.00,2.76,22.51,,,,
2/24/2025 1:06:16 PM , 144.252999999997 ,60.00,0.00,4.31,0.00,2.77,22.56,,,,
2/24/2025 1:06:17 PM , 144.606 ,60.00,0.00,4.31,0.00,2.81,22.55,,,,
2/24/2025 1:06:17 PM , 144.966 ,60.00,0.00,4.31,0.00,2.75,22.53,,,,
2/24/2025 1:06:17 PM , 145.326000000001 ,60.00,0.00,4.31,0.00,2.83,22.51,,,,
2/24/2025 1:06:18 PM , 145.663999999997 ,60.00,0.00,4.31,0.00,2.77,22.51,,,,
2/24/2025 1:06:18 PM , 146.002 ,60.00,0.00,4.31,0.00,2.75,22.55,,,,
2/24/2025 1:06:18 PM , 146.356 ,60.00,0.00,4.31,0.00,2.81,22.55,,,,
2/24/2025 1:06:19 PM , 146.716 ,60.00,0.00,4.31,0.00,2.75,22.53,,,,
2/24/2025 1:06:19 PM , 147.055 ,60.00,0.00,4.31,0.00,2.80,22.56,,,,
2/24/2025 1:06:19 PM , 147.392999999996 ,60.00,0.00,4.31,0.00,2.83,22.53,,,,
2/24/2025 1:06:20 PM , 147.747000000003 ,60.00,0.00,4.31,0.00,2.77,22.51,,,,
2/24/2025 1:06:20 PM , 148.089 ,60.00,0.00,4.31,0.00,2.81,22.56,,,,
2/24/2025 1:06:20 PM , 148.447999999997 ,60.00,0.00,4.31,0.00,2.75,22.51,,,,
2/24/2025 1:06:21 PM , 148.788999999997 ,60.00,0.00,4.31,0.00,2.81,22.54,,,,
2/24/2025 1:06:21 PM , 149.127 ,60.00,0.00,4.31,0.00,2.82,22.50,,,,
2/24/2025 1:06:21 PM , 149.464999999997 ,60.00,0.00,4.31,0.00,2.75,22.52,,,,
2/24/2025 1:06:22 PM , 149.805 ,60.00,0.00,4.31,0.00,2.80,22.54,,,,
2/24/2025 1:06:22 PM , 150.142 ,60.00,0.00,4.31,0.00,2.82,22.51,,,,
2/24/2025 1:06:22 PM , 150.495000000003 ,60.00,0.00,4.31,0.00,2.77,22.49,,,,
2/24/2025 1:06:23 PM , 150.854999999996 ,60.00,0.00,4.31,0.00,2.82,22.54,,,,
2/24/2025 1:06:23 PM , 151.216999999997 ,60.00,0.00,4.31,0.00,2.74,22.53,,,,
2/24/2025 1:06:24 PM , 151.555 ,60.00,0.00,4.31,0.00,2.81,22.53,,,,
2/24/2025 1:06:24 PM , 151.904000000002 ,60.00,0.00,4.31,0.00,2.80,22.54,,,,
2/24/2025 1:06:24 PM , 152.241000000002 ,60.00,0.00,4.31,0.00,2.80,22.51,,,,
2/24/2025 1:06:25 PM , 152.591999999997 ,60.00,0.00,4.31,0.00,2.82,22.50,,,,
2/24/2025 1:06:25 PM , 152.945999999996 ,60.00,0.00,4.31,0.00,2.75,22.49,,,,
2/24/2025 1:06:25 PM , 153.284999999996 ,60.00,0.00,4.31,0.00,2.77,22.54,,,,
2/24/2025 1:06:26 PM , 153.637999999999 ,60.00,0.00,4.31,0.00,2.81,22.53,,,,
2/24/2025 1:06:26 PM , 153.998 ,60.00,0.00,4.31,0.00,2.73,22.52,,,,
2/24/2025 1:06:26 PM , 154.351000000002 ,60.00,0.00,4.31,0.00,2.76,22.54,,,,
2/24/2025 1:06:27 PM , 154.688999999998 ,60.00,0.00,4.31,0.00,2.82,22.52,,,,
2/24/2025 1:06:27 PM , 155.042000000001 ,60.00,0.00,4.31,0.00,2.80,22.52,,,,
2/24/2025 1:06:27 PM , 155.379999999997 ,60.00,0.00,4.31,0.00,2.73,22.52,,,,
2/24/2025 1:06:28 PM , 155.720000000001 ,60.00,0.00,4.31,0.00,2.80,22.56,,,,
2/24/2025 1:06:28 PM , 156.074000000001 ,60.00,0.00,4.31,0.00,2.81,22.53,,,,
2/24/2025 1:06:28 PM , 156.428 ,60.00,0.00,4.31,0.00,2.74,22.52,,,,
2/24/2025 1:06:29 PM , 156.775000000001 ,60.00,0.00,4.31,0.00,2.79,22.52,,,,
2/24/2025 1:06:29 PM , 157.112000000001 ,60.00,0.00,4.31,0.00,2.74,22.52,,,,
2/24/2025 1:06:29 PM , 157.464999999997 ,60.00,0.00,4.31,0.00,2.73,22.57,,,,
2/24/2025 1:06:30 PM , 157.805999999997 ,60.00,0.00,4.31,0.00,2.81,22.55,,,,
2/24/2025 1:06:30 PM , 158.169000000002 ,60.00,0.00,4.31,0.00,2.79,22.60,,,,
2/24/2025 1:06:30 PM , 158.506999999998 ,60.00,0.00,4.31,0.00,2.80,22.54,,,,
